time,JS_NH3,CS_NH3,JS_TN,CS_TN,JS_LL,CS_LL,MCCS_NH4,MCCS_NO3,JS_COD,CS_COD,JS_SW,CS_SW,B_HYC_NH4,B_HYC_XD,B_HYC_MLSS,B_HYC_JS_DO,B_HYC_DO,B_CS_MQ_SSLL,B_QY_ORP,N_HYC_NH4,N_HYC_XD,N_HYC_MLSS,N_HYC_JS_DO,N_HYC_DO,N_CS_MQ_SSLL,N_QY_ORP
2022/7/30 15:02,15.7131,0.0178,24.5863,10.6974,2668.8176,1101.8184,0.2086,10.3006,124.1,6.4,26.1158,31.7236,0.1999,7.4568,6670.6997,0.1208,0.8193,4408.0986,112.1962,2.2394,4.214,5923.2222,0.1523,1.8082,3009.3267,116.5364
2022/7/30 15:04,15.7131,0.0178,24.5863,10.6974,2332.5867,1571.5726,0.2086,10.4384,124.1,6.4,26.1322,31.7222,0.1999,6.4302,6545.4658,0.1428,0.8762,4409.5713,112.1238,2.1255,4.4535,6047.2778,0.1424,1.8039,3012.6638,116.3918
2022/7/30 15:06,15.7131,0.0178,24.5863,10.6974,2234.2688,1883.2405,0.2086,10.4763,124.1,6.4,26.146,31.7185,0.2136,6.9896,6705.6392,0.1177,0.7898,4411.1416,112.1962,2.4592,3.741,6071.2256,0.1625,1.9091,3010.5042,116.3194
2022/7/30 15:08,15.7131,0.0178,24.5863,10.6974,2247.7646,989.1675,0.2086,10.536,124.1,6.4,26.1613,31.7128,0.2156,7.7414,6665.2036,0.1346,0.9563,4416.2451,112.1962,2.3238,4.0492,6010.3755,0.1397,1.679,3009.7192,115.6684
2022/7/30 15:10,15.7131,0.0178,24.5863,10.6974,2329.5862,937.348,0.2086,10.3733,124.1,6.4,26.177,31.7048,0.2156,6.8542,6633.0117,0.1636,0.9268,4411.5342,112.0515,2.1922,4.2867,6041.3896,0.1417,1.7901,3016.0005,115.0897
2022/7/30 15:12,15.7131,0.0178,24.5863,10.6974,2301.9521,1577.2053,0.2086,10.3136,124.1,6.4,26.1803,31.7003,0.2058,6.4694,6600.4272,0.1087,0.9017,4408.5898,112.0515,2.1471,4.4535,5987.998,0.1998,1.8368,3016.6877,114.8727
2022/7/30 15:14,15.7131,0.0178,24.5863,10.6974,2644.5427,1186.682,0.2086,10.3201,124.1,6.4,26.1803,31.6971,0.2156,6.8856,6605.1387,0.1472,0.8887,4410.9453,112.0515,2.0293,4.6263,5978.1836,0.1566,1.7724,3011.8784,115.2344
2022/7/30 15:16,15.7131,0.0178,24.5863,10.6974,2311.6641,1048.1215,0.2052,10.4774,124.1,6.4,26.1803,31.6939,0.2077,7.4607,6587.8647,0.2237,0.8919,4409.6694,112.0515,1.9842,4.7617,6033.5381,0.1613,1.9499,3008.2471,115.5961
2022/7/30 15:18,15.7131,0.0178,24.5863,10.6974,2359.3237,1669.5792,0.2052,10.498,124.1,6.4,26.2198,31.6873,0.2038,6.7737,6542.7178,0.1994,0.8699,4412.8101,112.1238,1.9783,4.8638,5960.9102,0.1307,1.7261,3010.6025,115.3068
2022/7/30 15:20,15.7131,0.0178,24.5863,10.6974,2293.4626,2384.9128,0.2052,10.4026,124.1,6.4,26.2227,31.6802,0.1999,7.6275,6496.3931,0.142,0.9209,4414.3804,112.1238,1.9331,5.0031,5991.5312,0.1848,1.9519,3011.6821,115.3068
2022/7/30 15:22,15.7131,0.0178,24.5863,10.6974,2281.7725,1646.6735,0.2052,10.3418,124.1,6.4,26.2269,31.6731,0.2077,6.6068,6646.3594,0.1197,0.82,4412.2212,112.0515,1.8978,5.1032,5980.9316,0.1526,1.7073,3016.2949,115.5961
2022/7/30 15:24,15.7131,0.0178,24.5863,10.6974,2297.217,1645.1714,0.2052,10.2843,124.1,6.4,26.2312,31.6682,0.2018,7.0112,6807.3184,0.1377,0.718,4413.8896,112.0515,1.8487,5.1778,5990.353,0.1892,1.9424,3013.4487,115.379
2022/7/30 15:26,15.7131,0.0178,24.5863,10.6974,2071.9468,2221.1934,0.2052,10.4308,124.1,6.4,26.24,31.663,0.1999,7.763,6692.292,0.1585,0.7882,4412.6138,112.1238,1.8291,5.3152,6007.2349,0.1165,1.805,3012.5654,115.3068
2022/7/30 15:28,15.7131,0.0178,24.5863,10.6974,2173.2156,2579.0483,0.2052,10.472,124.1,6.4,26.2504,31.6577,0.2136,6.8875,6692.292,0.1758,0.7458,4411.0435,112.0515,1.9547,5.0718,6140.3203,0.1318,1.6931,3014.1357,115.2344
2022/7/30 15:30,15.7131,0.0178,24.5863,10.6974,2091.6533,1751.4388,0.2052,10.523,124.1,6.4,26.2627,31.6506,0.2136,7.0583,6642.4336,0.142,0.8762,4413.2026,112.1238,1.9802,4.797,5986.4277,0.1417,1.9279,3010.6025,115.3068
2022/7/30 15:32,15.7131,0.0178,24.5863,10.6974,2174.7947,1706.754,0.2052,10.3526,124.1,6.4,26.2761,31.6447,0.2097,7.0858,6591.0054,0.1165,0.9743,4413.9878,112.1238,1.9449,4.9678,6033.5381,0.1546,1.8133,3014.6265,115.2344
2022/7/30 15:34,15.7131,0.0178,24.5863,10.6974,1106.4181,2385.6641,0.2052,10.2767,124.1,6.4,26.2904,31.6388,0.2156,7.3999,6619.2715,0.1699,0.8569,4410.2583,112.1238,2.1275,4.4869,6132.4688,0.1503,1.6134,3008.9341,115.0897
2022/7/30 15:36,15.7131,0.0178,24.5863,10.6974,5454.1787,2183.2676,0.2054,10.3082,124.1,6.4,26.3082,31.6334,0.2018,7.5274,6635.7593,0.1499,1.0422,4410.062,112.1238,2.0548,4.5948,6011.1606,0.153,1.7607,3013.4487,115.3068
2022/7/30 15:38,15.7131,0.0178,24.5863,10.6974,2047.1248,1891.126,0.2054,10.4612,124.1,6.4,26.3202,31.6286,0.2117,7.9416,6720.9502,0.1523,1.0878,4410.8472,112.1238,1.9842,4.7637,6023.7227,0.1491,1.4246,3006.7749,115.5961
2022/7/30 15:40,15.7131,0.0178,24.5863,10.6974,2148.1335,1986.1282,0.2054,10.5154,124.1,6.4,26.3167,31.6234,0.2018,6.2574,6690.7217,0.1208,0.6956,4410.8472,112.0515,1.9096,4.903,6016.6567,0.1354,1.6433,3013.8413,115.5961
2022/7/30 15:42,15.7131,0.0178,24.5863,10.6974,1985.3591,2791.5828,0.2054,10.3852,124.1,6.4,26.3087,31.6164,0.2077,8.6247,6574.9097,0.1593,0.7984,4410.3564,112.1238,1.8978,5.0404,6067.6929,0.1322,1.5447,3012.8599,115.0897
2022/7/30 15:44,15.7131,0.0178,24.5863,10.6974,2035.1272,2046.2087,0.2054,10.2572,124.1,6.4,26.3075,31.6085,0.1999,7.0799,6616.916,0.292,0.641,4411.3379,112.1238,1.8507,5.1739,6082.2183,0.2064,1.5506,3009.8174,115.0897
2022/7/30 15:46,15.7131,0.0178,24.5863,10.6974,2024.1823,1995.1404,0.2054,10.2268,124.1,6.4,26.3097,31.6049,0.2038,6.7089,6552.5322,0.1731,0.5865,4410.3564,112.0515,1.8173,5.2406,6078.6851,0.1648,1.5636,3012.4673,115.2344
2022/7/30 15:48,15.7131,0.0178,24.5863,10.6974,2037.021,2012.0378,0.2054,10.4058,124.1,6.4,26.32,31.6006,0.1999,6.9091,6592.1831,0.1786,0.6654,4408.8838,111.9792,1.7683,5.4153,6069.2627,0.1534,1.2193,3009.3267,115.3068
2022/7/30 15:50,15.7131,0.0178,24.5863,10.6974,1573.2369,2078.8777,0.2054,10.4514,124.1,6.4,26.3327,31.5952,0.2038,6.4321,6570.9839,0.1793,0.687,4410.4546,111.7621,1.8448,5.2446,6078.293,0.1475,1.2778,3011.8784,114.3663
2022/7/30 15:52,15.7131,0.0178,24.5863,10.6974,2013.468,1271.1703,0.2054,10.4384,124.1,6.4,26.3416,31.5885,0.2097,6.7148,6776.3047,0.1181,0.5833,4410.4546,111.6175,1.9253,5.0365,5990.353,0.2025,1.3543,3007.4619,113.9323
2022/7/30 15:54,15.7131,0.0178,24.5863,10.6974,1990.7855,1158.5194,0.2054,10.2875,124.1,6.4,26.348,31.5813,0.2097,7.2232,6753.1421,0.1746,0.7258,4410.062,110.9664,1.8389,5.1778,5989.1763,0.1389,1.0556,3017.1782,113.8599
2022/7/30 15:56,15.7131,0.0178,24.5863,10.6974,1878.51,1790.1157,0.2043,10.2224,124.1,6.4,26.3585,31.5771,0.2018,7.7296,6667.1665,0.164,0.8224,4407.2158,110.6047,1.8271,5.274,6000.1685,0.1409,1.248,3011.3877,114.0046
2022/7/30 15:58,15.7131,0.0178,24.5863,10.6974,1767.095,1288.0677,0.2043,10.2951,124.1,6.4,26.3687,31.5729,0.2117,6.8856,6645.5737,0.1593,0.8114,4411.1416,109.6644,1.8134,5.4173,6113.625,0.1986,1.2483,3016.1968,114.0046
2022/7/30 16:00,15.7131,0.0178,24.5863,10.6974,1774.6974,1108.953,0.2043,10.4026,124.1,6.4,26.3789,31.5691,0.2156,6.8875,6617.7012,0.1087,0.8212,4408.4912,109.5197,1.7604,5.486,6032.7529,0.1318,0.919,3012.7617,113.5706
2022/7/30 16:02,18.939,0.0162,24.5863,10.6974,1696.3097,1121.7201,0.2043,10.4688,124.1,6.4,26.3897,31.5652,0.2018,8.4834,6592.9683,0.1385,0.919,4411.3379,109.158,1.7997,5.5861,6113.2324,0.1295,1.3002,3011.2896,113.4983
2022/7/30 16:04,19.3999,0.0151,24.5863,10.6974,1629.3556,1810.7683,0.2043,10.3678,124.1,6.4,26.397,31.5586,0.2136,6.9543,6576.0874,0.2053,0.9406,4410.8472,108.8687,1.9115,5.3152,6211.771,0.1401,1.1502,3011.2896,113.4259
2022/7/30 16:06,19.3999,0.0151,24.5863,10.6974,2055.6729,1162.2742,0.2043,10.2875,124.1,6.4,26.4067,31.5525,0.1999,7.2507,6839.1172,0.1475,0.7301,4407.5098,108.8687,2.1706,4.3848,6083.7891,0.1636,1.0776,3013.9395,113.2812
2022/7/30 16:08,19.3999,0.0151,24.5863,10.6974,2056.0576,1074.0311,0.2043,10.1747,124.1,6.4,26.4092,31.5477,0.1999,7.1506,6571.3765,0.1256,0.7313,4404.3691,108.7239,2.0627,4.5595,6081.8257,0.1346,1.0579,3015.3135,113.0642
2022/7/30 16:10,19.3999,0.0151,24.5863,10.6974,2138.988,1681.2197,0.2043,10.3624,124.1,6.4,26.3955,31.5451,0.2058,7.3253,6621.2344,0.1114,0.8236,4403.584,108.7963,1.9802,4.7676,6084.9658,0.1801,0.9582,3013.3506,113.1366
2022/7/30 16:12,19.3999,0.0151,24.5863,10.6974,674.0251,1964.7245,0.2043,10.4308,124.1,6.4,26.379,31.5423,0.2117,6.8856,6599.6421,0.1283,0.8416,4407.1172,108.7239,1.943,5.0071,6095.9585,0.1719,1.0364,3015.9023,113.0642
2022/7/30 16:14,19.3999,0.0151,24.5863,10.6974,2191.1819,-1683.2888,0.2043,10.4622,124.1,6.4,26.3716,31.5375,0.2156,7.2271,6808.1035,0.1358,0.736,4406.1357,108.7239,1.939,5.0012,6070.833,0.144,1.3119,3009.0322,112.7026
2022/7/30 16:16,19.3999,0.0151,24.5863,10.6974,2120.9873,1653.808,0.2085,10.2333,124.1,6.4,26.3774,31.5325,0.1999,7.5255,6677.3735,0.1358,0.8907,4408.9824,108.7239,1.888,5.1072,5942.459,0.1436,1.1879,3015.1169,112.7026
2022/7/30 16:18,19.3999,0.0151,24.5863,10.6974,2118.729,2382.6597,0.2085,10.1866,124.1,6.4,26.3856,31.5299,0.2018,7.1486,6690.3291,0.1369,0.802,4410.3564,108.7239,1.8527,5.1759,6082.2183,0.1417,1.1702,3015.4114,112.4855
2022/7/30 16:20,19.3999,0.0151,24.5863,10.6974,2021.947,1936.1865,0.2085,10.2702,124.1,6.4,26.3938,31.5275,0.2136,7.2624,6696.6104,0.1621,0.7627,4406.8232,108.7239,1.9547,4.8971,6078.6851,0.1758,1.1047,3011.6821,112.4131
2022/7/30 16:22,19.3999,0.0151,24.5863,10.6974,1891.8262,1678.2157,0.2085,10.4243,124.1,6.4,26.3989,31.5243,0.2156,7.5706,6586.2939,0.126,0.718,4410.3564,108.7239,2.1765,4.4869,6163.8755,0.1876,1.1808,3015.3135,112.1238
2022/7/30 16:24,19.3999,0.0151,24.5863,10.6974,1946.6564,1750.3123,0.2085,10.4286,124.1,6.4,26.4074,31.5179,0.2058,6.8797,6733.9053,0.0926,0.7388,4410.062,108.7239,2.2413,4.2533,6077.8999,0.1468,1.0344,3009.1304,111.6898
2022/7/30 16:26,19.3999,0.0151,24.5863,10.6974,1970.1892,2393.5496,0.2085,10.3299,124.1,6.4,26.413,31.5111,0.2018,6.705,6658.5298,0.1342,0.9135,4407.6084,108.7239,2.1981,4.3573,6032.7529,0.1558,1.1553,3014.332,111.6175
2022/7/30 16:28,19.3999,0.0151,24.5863,10.6974,1598.9799,1747.6837,0.2085,10.2702,124.1,6.4,26.4231,31.5047,0.2058,6.5342,6634.9746,0.1644,0.9253,4408.5898,108.7239,2.098,4.5948,6157.5938,0.1738,0.7576,3012.271,111.6898
2022/7/30 16:30,19.3999,0.0151,24.5863,10.6974,1497.0151,1706.0028,0.2085,10.2214,124.1,6.4,26.43,31.4987,0.2058,7.0838,6601.998,0.1334,0.906,4410.062,108.5793,2.0097,4.8324,6041.3896,0.1868,1.1569,3011.3877,111.4728
2022/7/30 16:32,19.3999,0.0151,24.5863,10.6974,1425.2115,2330.8401,0.2085,10.3733,124.1,6.4,26.434,31.4954,0.2038,7.2546,6655.3892,0.1931,0.7961,4406.4307,108.5793,1.943,4.9737,6030.79,0.1138,1.0485,3013.645,111.3281
2022/7/30 16:34,19.3999,0.0151,24.5863,10.6974,2055.0215,2590.6887,0.2085,10.4134,136.3182,6.5333,26.4383,31.4922,0.2117,7.9122,6673.0552,0.1157,0.7423,4404.5654,108.5793,1.941,5.1032,6090.4624,0.1621,0.7706,3014.6265,111.1111
2022/7/30 16:36,19.3999,0.0151,28.7245,10.6974,2274.032,1712.3865,0.2112,10.4688,157.7,6.8,26.4323,31.4866,0.2136,7.0583,6623.5898,0.164,0.6924,4403.9766,108.5793,1.8958,5.2426,6037.8564,0.2115,0.8204,3012.0747,111.1111
2022/7/30 16:38,19.3999,0.0151,29.1384,10.6974,2466.6738,1715.7661,0.2112,10.293,157.7,6.8,26.4152,31.481,0.2136,6.5107,6821.0591,0.1228,0.4805,4406.8232,108.5793,1.886,5.3447,6036.2861,0.2233,0.8134,3013.2522,111.4005
2022/7/30 16:40,19.3999,0.0151,29.1384,10.6974,2605.0027,2380.7825,0.2112,10.217,157.7,6.8,26.4063,31.4762,0.2018,6.8443,6693.8623,0.1059,0.7136,4407.7061,108.5069,1.8978,5.4114,6039.0342,0.1774,0.771,3012.7617,111.2557
2022/7/30 16:42,19.3999,0.0151,29.1384,10.6974,2744.918,2163.366,0.2112,10.2387,157.7,6.8,26.4088,31.4748,0.2077,6.9189,6696.6104,0.2131,0.9394,4406.2344,108.4346,1.8212,5.5135,5986.0347,0.1311,0.9751,3011.7803,111.1111
2022/7/30 16:44,19.3999,0.0151,29.1384,10.6974,2445.584,1123.9731,0.2112,10.4069,157.7,6.8,26.4142,31.4722,0.2038,7.6315,6581.5835,0.1558,0.7074,4407.1172,108.4346,1.833,5.5842,6088.8921,0.1393,0.6917,3008.8359,110.9664
2022/7/30 16:46,19.3999,0.0151,29.1384,10.6974,2370.0039,1157.0173,0.2112,10.4622,157.7,6.8,26.4196,31.4678,0.2117,6.6441,6680.9072,0.1487,0.8302,4411.7305,108.3622,2.1098,4.5615,5974.2578,0.1778,0.8687,3011.2896,110.7495
2022/7/30 16:48,19.3999,0.0151,29.1384,10.289,2410.6995,1760.8264,0.2112,10.3461,157.7,6.8,26.4206,31.462,0.2117,7.0877,6681.6919,0.1456,0.6815,4412.6138,108.2176,2.2688,4.2553,6055.5225,0.1562,0.5492,3011.7803,110.7495
2022/7/30 16:50,19.3999,0.0151,29.1384,10.0691,2574.4583,1135.6138,0.2112,10.2127,157.7,6.8,26.4229,31.4563,0.2018,6.809,6622.4121,0.1212,0.5641,4410.9453,108.2176,2.1667,4.4889,6119.9062,0.2779,0.5543,3011.2896,110.6771
2022/7/30 16:52,19.3999,0.0151,29.1384,10.0691,2610.7573,1122.8466,0.2112,10.1758,157.7,6.8,26.4332,31.453,0.2058,7.6688,6531.3325,0.0977,0.6206,4411.3379,108.0729,2.0705,4.695,6072.4033,0.1479,0.8463,3012.0747,110.6047
2022/7/30 16:54,19.3999,0.0151,29.1384,10.0691,3188.8145,1689.4807,0.2112,10.3526,157.7,6.8,26.4389,31.4519,0.1999,7.2193,6631.4409,0.1703,0.6826,4412.5156,108.0005,2.0117,4.8657,5988.7832,0.1585,0.9237,3015.5098,110.6047
2022/7/30 16:56,19.3999,0.0151,29.1384,10.0691,2710.3096,1840.0576,0.2096,10.4004,157.7,6.8,26.452,31.4482,0.2136,8.7327,6644.0039,0.1181,0.5755,4413.3989,107.7112,1.9567,5.0424,6058.2705,0.1593,0.7517,3013.2522,110.6047
2022/7/30 16:58,19.3999,0.0151,29.1384,10.0691,2449.7234,1162.6499,0.2096,10.3906,157.7,6.8,26.4628,31.442,0.2077,6.332,6722.5205,0.1012,0.6928,4414.0859,107.4219,1.9135,5.1739,6004.8794,0.1652,0.7772,3014.6265,110.1707
2022/7/30 17:00,19.3999,0.0151,29.1384,10.0691,2097.187,1120.9691,0.2096,10.2398,157.7,6.8,26.4734,31.4358,0.2097,7.1211,6672.2705,0.1369,0.8071,4417.2266,107.2772,1.888,5.2073,6085.7515,0.1621,0.9786,3013.1543,110.0261
2022/7/30 17:02,19.3999,0.0151,29.1384,10.0691,1987.6063,1728.9086,0.2096,10.1736,157.7,6.8,26.4849,31.4306,0.2058,6.9503,6680.9072,0.0945,0.8381,4413.8896,107.2772,1.8801,5.2465,6197.6377,0.1581,0.8314,3010.9951,110.1707
2022/7/30 17:04,19.3999,0.0151,29.1384,10.0691,2001.2273,1501.7294,0.2096,10.2463,157.7,6.8,26.5088,31.4259,0.2018,6.8758,6645.9668,0.1377,0.8185,4416.147,106.9155,2.7104,3.4956,6135.2168,0.1409,0.8055,3017.7671,110.0261
2022/7/30 17:06,19.3999,0.0151,29.1384,10.0691,1722.1194,1118.7161,0.2096,10.3548,157.7,6.8,26.5359,31.4215,0.2018,6.705,6613.7754,0.1028,0.9296,4414.5767,106.6262,2.8263,3.2915,6091.2476,0.1326,0.7352,3009.8174,110.1707
2022/7/30 17:08,19.3999,0.0151,29.1384,10.0691,1649.4744,1145.7522,0.2096,10.4221,157.7,6.8,26.5579,31.417,0.2156,7.7434,6604.7461,0.122,0.8687,4414.2822,106.1921,2.7988,3.2247,6115.1953,0.1346,1.1125,3014.0376,110.0261
2022/7/30 17:10,19.3999,0.0151,29.1384,10.0691,1489.2532,2492.6824,0.2096,10.3168,157.7,6.8,26.5717,31.4115,0.2097,6.7462,6780.2305,0.1546,0.7745,4411.3379,106.1921,2.469,3.7076,6045.708,0.1554,0.8876,3015.019,110.0261
2022/7/30 17:12,19.3999,0.0151,29.1384,10.0691,1134.6931,1743.1776,0.2096,10.2333,157.7,6.8,26.5763,31.4068,0.2038,7.4234,6707.9951,0.1059,0.9975,4409.0806,105.9751,2.2806,4.0452,6043.3525,0.1617,0.8887,3012.0747,109.9537
2022/7/30 17:14,19.3999,0.0151,29.1384,10.0691,1238.9402,1729.6597,0.2096,10.1204,157.7,6.8,26.5778,31.4016,0.2018,7.3469,6642.4336,0.1813,0.9892,4407.9023,105.8304,2.4847,3.741,6224.7261,0.1487,0.5444,3013.2522,109.9537
2022/7/30 17:16,19.3999,0.0151,29.1384,10.0691,1319.7972,2333.0933,0.2076,10.3082,157.7,6.8,26.5769,31.4006,0.2018,7.2546,6667.9521,0.1629,1.003,4407.0195,105.6134,2.8066,3.262,6125.7944,0.1903,0.7729,3006.5786,109.9537
2022/7/30 17:18,19.3999,0.0151,29.1384,10.0691,1455.1552,2606.0845,0.2076,10.3819,157.7,6.8,26.5594,31.3977,0.2018,7.2526,6631.4409,0.1114,0.9072,4405.2529,105.6134,2.4651,3.6723,5951.4878,0.142,0.8138,3018.0615,110.0261
2022/7/30 17:20,19.3999,0.0151,29.1384,10.0691,1511.2654,-1651.7465,0.2076,10.4123,157.7,6.8,26.5367,31.3926,0.2136,6.7501,6695.04,0.1252,1.0356,4402.4062,105.5411,2.3159,4.0099,6023.3306,0.1719,0.6728,3011.6821,109.8813
2022/7/30 17:22,19.3999,0.0151,29.1384,10.0691,1909.0245,1712.762,0.2076,10.1736,157.7,6.8,26.5202,31.3877,0.2018,8.929,6689.5439,0.1943,1.0623,4403.584,105.4688,2.1196,4.2867,6106.5576,0.1373,0.9888,3010.4062,109.9537
2022/7/30 17:24,19.3999,0.0151,29.1384,10.0691,1912.0848,2402.937,0.2076,10.1259,157.7,6.8,26.5052,31.3834,0.2097,6.7442,6662.8481,0.1479,1.1314,4403.3877,105.5411,2.573,3.6016,6107.3442,0.1801,0.7341,3014.9209,109.8813
2022/7/30 17:26,19.3999,0.0151,29.1384,10.0691,1938.2601,2048.4619,0.2076,10.2127,157.7,6.8,26.4861,31.3802,0.1999,7.1152,6663.6338,0.1271,1.0171,4404.958,105.4688,2.3257,3.9451,6177.2231,0.1369,0.7313,3012.5654,110.0261
2022/7/30 17:28,19.3999,0.0151,29.1384,10.0691,1957.6609,1709.0071,0.2076,10.357,157.7,6.8,26.4693,31.3779,0.2117,6.8856,6646.752,0.166,0.8856,4403.0938,105.8304,2.2138,4.214,6065.7295,0.1248,0.8825,3013.7432,110.0261
2022/7/30 17:30,19.3999,0.0151,29.1384,10.0691,1937.1471,1725.9047,0.2076,10.3711,157.7,6.8,26.4572,31.3734,0.2156,7.5706,6673.0552,0.1173,1.0788,4406.627,105.6134,2.4042,3.9432,6169.3716,0.1648,0.6799,3007.5601,109.8813
2022/7/30 17:32,19.3999,0.0151,29.1384,10.0691,1502.6936,2350.3665,0.2076,10.2724,157.7,6.8,26.4519,31.3695,0.2156,7.0917,6678.5513,0.1636,0.9594,4406.0381,105.9751,2.2963,4.0119,6068.085,0.1369,0.8181,3015.3135,109.9537
2022/7/30 17:34,19.3999,0.0151,29.1384,10.0691,2272.7832,1659.8159,0.2076,10.2051,157.7,6.8,26.4479,31.3638,0.2018,6.5362,6607.4941,0.1852,0.7549,4405.8418,105.6858,2.3748,3.9059,6099.0991,0.1318,0.7121,3010.3081,109.8813
2022/7/30 17:36,19.3999,0.0151,29.1384,10.0691,2502.301,1564.0627,0.2096,10.1519,157.7,6.8,26.4505,31.3616,0.2117,6.7482,6748.4312,0.1519,0.8507,4406.9209,105.5411,2.2531,4.0786,6093.6025,0.1523,0.9413,3008.4434,109.8813
2022/7/30 17:38,19.3999,0.0151,29.1384,10.0691,2510.4675,2040.9519,0.2096,10.3027,157.7,6.8,26.4612,31.36,0.2077,7.4293,6684.0474,0.1177,0.8632,4407.6084,105.4688,2.7674,3.2954,6123.832,0.1456,1.001,3013.1543,109.8813
2022/7/30 17:40,19.3999,0.0151,29.1384,10.0691,2542.8831,1710.5089,0.2096,10.3472,157.7,6.8,26.4732,31.3585,0.2097,6.8816,6716.6318,0.1201,0.8299,4410.062,105.4688,2.628,3.4662,6055.5225,0.1452,0.74,3009.4248,109.8813
2022/7/30 17:42,19.3999,0.0151,29.1384,10.0691,2488.0249,909.9363,0.2096,10.4188,157.7,6.8,26.4861,31.3547,0.2136,7.5706,6733.9053,0.1774,0.8416,4409.4731,105.5411,2.3846,3.8431,6078.6851,0.1754,0.8114,3012.0747,109.809
2022/7/30 17:44,19.3999,0.0151,29.1384,10.0691,2304.769,826.1991,0.2096,10.2398,157.7,6.8,26.4973,31.3497,0.2018,7.9024,6742.1504,0.146,0.9559,4408.5898,105.4688,2.4337,3.8391,6172.9048,0.135,0.7772,3011.7803,109.809
2022/7/30 17:46,19.3999,0.0151,29.1384,10.0691,1826.1436,1380.4416,0.2096,10.1758,157.7,6.8,26.5027,31.3476,0.2136,7.7414,6684.4404,0.1369,0.7981,4412.123,105.5411,2.4062,3.8097,6011.1606,0.1621,0.7725,3015.8042,109.8813
2022/7/30 17:48,19.3999,0.0151,29.1384,10.0691,1523.0289,1306.4677,0.2096,10.1649,157.7,6.8,26.504,31.3464,0.1999,6.7717,6685.6182,0.1558,0.6591,4411.8286,105.9751,2.2629,4.11,6093.9956,0.1935,0.8193,3009.2285,109.809
2022/7/30 17:50,19.3999,0.0151,29.1384,10.0691,1307.616,836.7132,0.2096,10.3429,157.7,6.8,26.4934,31.3435,0.2136,7.0877,6777.4824,0.1205,0.9241,4411.2397,106.0474,2.3218,3.9451,6152.4902,0.1354,0.5492,3014.823,109.9537
2022/7/30 17:52,19.3999,0.0151,29.1384,10.0691,1347.9614,856.2393,0.2096,10.3982,157.7,6.8,26.4783,31.3401,0.2097,7.3292,6686.4033,0.1652,0.7792,4408.3936,105.9751,2.5102,3.6389,6138.7495,0.1472,0.7176,3013.4487,109.9537
2022/7/30 17:54,19.3999,0.0151,29.1384,10.0691,1565.3785,1413.8615,0.2096,10.3168,157.7,6.8,26.4625,31.3361,0.2136,6.5107,6718.2021,0.1585,0.7521,4406.5283,105.9751,2.5377,3.6055,6072.0112,0.1322,0.6787,3010.9951,109.9537
2022/7/30 17:56,19.3999,0.0151,29.1384,10.0691,1634.9243,841.2192,0.212,10.1454,157.7,6.8,26.4551,31.3322,0.2156,7.5706,6663.6338,0.135,0.5825,4407.9023,106.5538,2.3198,3.9451,6084.1812,0.1931,0.6571,3009.8174,109.8813
2022/7/30 17:58,19.3999,0.0151,29.1384,10.0691,1715.0167,825.4481,0.212,10.1031,157.7,6.8,26.4599,31.3294,0.1999,7.6963,6676.5889,0.1915,0.6979,4404.7617,106.7708,2.1981,4.216,6091.2476,0.1263,0.7376,3007.1675,109.9537
2022/7/30 18:00,19.3999,0.0151,29.1384,10.0691,1711.9541,1299.7086,0.212,10.2658,157.7,6.8,26.465,31.328,0.2117,7.3626,6743.3271,0.1354,0.8342,4404.3691,107.7836,2.1059,4.4889,6126.5801,0.1911,0.6928,3012.7617,110.0261
2022/7/30 18:02,23.0994,0.0099,29.1384,10.0691,1849.5625,1260.6562,0.212,10.3212,157.7,6.8,26.4718,31.325,0.2018,7.5922,6612.5977,0.1515,0.6222,4406.5283,108.4346,2.4278,3.8391,6163.4824,0.1648,0.5672,3008.051,110.1707
2022/7/30 18:04,23.8393,0.0061,29.1384,10.0691,1796.0603,902.8018,0.212,10.3103,157.7,6.8,26.4795,31.3222,0.2156,5.7922,6614.9531,0.1248,0.4388,4403.6826,108.4346,2.3414,3.9432,6089.6772,0.1193,0.7317,3010.7986,110.1707
2022/7/30 18:06,23.8393,0.0061,29.1384,10.0691,1796.9285,1503.2313,0.212,10.1725,157.7,6.8,26.4834,31.3189,0.2058,6.4361,6668.3442,0.1519,0.5464,4404.3691,108.4346,2.6908,3.4976,6126.5801,0.1523,0.7239,3011.8784,110.0261
2022/7/30 18:08,23.8393,0.0061,29.1384,10.0691,1777.1459,2016.1687,0.212,10.1031,157.7,6.8,26.4866,31.3142,0.2058,6.6382,6620.8418,0.1366,0.4263,4404.7617,108.4346,2.6633,3.4289,6142.2832,0.1601,0.727,3012.271,110.1707
2022/7/30 18:10,23.8393,0.0061,29.1384,10.0691,1745.0863,1523.8839,0.212,10.1584,157.7,6.8,26.491,31.3107,0.2136,6.4086,6667.9521,0.1915,0.4471,4404.7617,108.4346,2.5515,3.5643,6090.4624,0.1668,0.7615,3013.645,110.2431
2022/7/30 18:12,23.8393,0.0061,29.1384,10.0691,2354.6201,1527.2635,0.212,10.268,157.7,6.8,26.4928,31.3115,0.2136,6.4753,6717.0244,0.1483,0.5594,4403.8789,108.4346,2.363,3.8391,6097.1362,0.1687,0.6838,3009.1304,110.2431
